Date,Sector,Industry,CapGain
2023-07-27,Real Estate,REIT - Hotel & Motel,-3184117.999999993
2023-07-27,Real Estate,REIT - Industrial,-39518200.99999999
2023-07-27,Real Estate,REIT - Mortgage,-21029203.000000007
2023-07-27,Real Estate,REIT - Office,-17214856.99999997
2023-07-27,Real Estate,REIT - Residential,-46810422.000000045
2023-07-27,Real Estate,REIT - Retail,-28374813.30000001
2023-07-27,Real Estate,REIT - Specialty,-57656358.99999993
2023-07-27,Real Estate,Real Estate - Development,-129425.9999999992
2023-07-27,Real Estate,Real Estate - Diversified,3898716.000000002
2023-07-27,Real Estate,Real Estate Services,-73245522.53000003
2023-07-27,Technology,Communication Equipment,-41600234.80000006
2023-07-27,Technology,Computer Hardware,7934217.999999903
2023-07-27,Technology,Consumer Electronics,-136624018.00000054
2023-07-27,Technology,Electronic Components,-50188054.00000005
2023-07-27,Technology,Electronics & Computer Distribution,-1415937.9999999984
2023-07-27,Technology,Information Technology Services,-105613474.89000005
2023-07-27,Technology,Scientific & Technical Instruments,-20762314.00000005
2023-07-27,Technology,Semiconductor Equipment & Materials,75239439.00000012
2023-07-27,Technology,Semiconductors,-611337133.0000012
2023-07-27,Technology,Software - Application,-608451851.0799999
2023-07-27,Technology,Software - Infrastructure,-675797054.6699995
2023-07-27,Technology,Solar,-142149377.29999992
2023-07-27,Utilities,Utilities - Diversified,-6951524.999999988
2023-07-27,Utilities,Utilities - Independent Power Producers,-6289389.9999999935
2023-07-27,Utilities,Utilities - Regulated Electric,-75839962.00000009
2023-07-27,Utilities,Utilities - Regulated Gas,-10824625.999999996
2023-07-27,Utilities,Utilities - Regulated Water,-6188178.999999973
2023-07-27,Utilities,Utilities - Renewable,-9846530.000000011
2023-07-27,bond,bond etf,-2540221072.919997
2023-07-28,Basic Materials,Agricultural Inputs,-2233770.9599999944
2023-07-28,Basic Materials,Aluminum,2440244.999999984
2023-07-28,Basic Materials,Building Materials,-2865100.999999989
2023-07-28,Basic Materials,Chemicals,-2444858.000000015
2023-07-28,Basic Materials,Coking Coal,76251.9999999991
2023-07-28,Basic Materials,Copper,-2705133.0000000047
2023-07-28,Basic Materials,Gold,906513.4000000004
2023-07-28,Basic Materials,Independent Oil & Gas,35430.99999999982
2023-07-28,Basic Materials,Lumber & Wood Production,-1682020.0000000063
2023-07-28,Basic Materials,Other Industrial Metals & Mining,296614.4099999834
2023-07-28,Basic Materials,Other Precious Metals & Mining,7150.000000000552
2023-07-28,Basic Materials,Paper & Paper Products,210219.9999999998
2023-07-28,Basic Materials,Silver,-32572.0000000012
2023-07-28,Basic Materials,Specialty Chemicals,8358835.280000011
2023-07-28,Basic Materials,Steel,6888932.000000006
2023-07-28,Communication Services,Advertising Agencies,-858029.0000000175
2023-07-28,Communication Services,Broadcasting,5775525.000000011
2023-07-28,Communication Services,Electronic Gaming & Multimedia,23050479.000000022
2023-07-28,Communication Services,Internet Content & Information,541788499.300001
2023-07-28,Communication Services,Publishing,-203434.97999999992
2023-07-28,Communication Services,Telecom Services,-2693930.9999999627
2023-07-28,Communication Services,bond etf,883018395.0599996
2023-07-28,Consumer Cyclical,Apparel Manufacturing,1468795.8999999994
2023-07-28,Consumer Cyclical,Apparel Retail,11140514.999999952
2023-07-28,Consumer Cyclical,Auto & Truck Dealerships,32716763.000000104
2023-07-28,Consumer Cyclical,Auto Manufacturers,979267862.959998
2023-07-28,Consumer Cyclical,Auto Parts,81926056.0
2023-07-28,Consumer Cyclical,Department Stores,1114013.99999998
2023-07-28,Consumer Cyclical,Footwear & Accessories,48497285.99999996
2023-07-28,Consumer Cyclical,"Furnishings, Fixtures & Appliances",-16171330.999999994
2023-07-28,Consumer Cyclical,Gambling,8065619.0000000065
2023-07-28,Consumer Cyclical,Home Improvement Retail,-4346129.999999998
2023-07-28,Consumer Cyclical,Internet Retail,286654807.6500005
2023-07-28,Consumer Cyclical,Leisure,-6390662.999999997
2023-07-28,Consumer Cyclical,Lodging,10995103.900000025
2023-07-28,Consumer Cyclical,Luxury Goods,2555945.0
2023-07-28,Consumer Cyclical,Packaging & Containers,-53627599.99999997
2023-07-28,Consumer Cyclical,Personal Services,-495035.9999999939
2023-07-28,Consumer Cyclical,Recreational Vehicles,91807.5699999924
2023-07-28,Consumer Cyclical,Residential Construction,17992274.000000004
2023-07-28,Consumer Cyclical,Resorts & Casinos,-4773945.000000015
2023-07-28,Consumer Cyclical,Restaurants,-25819616.00000016
2023-07-28,Consumer Cyclical,Specialty Retail,8950687.200000009
2023-07-28,Consumer Cyclical,Textile Manufacturing,251012.9999999989
2023-07-28,Consumer Cyclical,Travel Services,11264202.999999983
2023-07-28,Consumer Defensive,Beverages - Brewers,16644604.00000001
2023-07-28,Consumer Defensive,Beverages - Non-Alcoholic,-8511.999999975349
2023-07-28,Consumer Defensive,Beverages - Wineries & Distilleries,603797.9999999809
2023-07-28,Consumer Defensive,Confectioners,-7153371.999999911
2023-07-28,Consumer Defensive,Discount Stores,1400895.0000000475
2023-07-28,Consumer Defensive,Education & Training Services,41919433.99999999
2023-07-28,Consumer Defensive,Farm Products,3045455.8
2023-07-28,Consumer Defensive,Food Distribution,-1316526.9999999958
2023-07-28,Consumer Defensive,Grocery Stores,-102099.99999998976
2023-07-28,Consumer Defensive,Household & Personal Products,43797946.79999997
2023-07-28,Consumer Defensive,Packaged Foods,-3444560.5200000303
2023-07-28,Consumer Defensive,Tobacco,4294792.000000021
2023-07-28,Energy,Oil & Gas Drilling,1607007.0000000128
2023-07-28,Energy,Oil & Gas E&P,56304840.99999996
2023-07-28,Energy,Oil & Gas Equipment & Services,28022884.96000001
2023-07-28,Energy,Oil & Gas Integrated,-2544086.410000005
2023-07-28,Energy,Oil & Gas Midstream,-4360378.000000031
2023-07-28,Energy,Oil & Gas Refining & Marketing,17527821.000000004
2023-07-28,Energy,Thermal Coal,-856048.0000000009
2023-07-28,Energy,Uranium,2914587.999999992
2023-07-28,Financial Services,Asset Management,-15253173.999999989
2023-07-28,Financial Services,Banks - Diversified,-30016221.00000008
2023-07-28,Financial Services,Banks - Regional,13789374.960000034
2023-07-28,Financial Services,Capital Markets,-10373498.000000028
2023-07-28,Financial Services,Credit Services,40387926.00000015
2023-07-28,Financial Services,Financial Conglomerates,-1742465.9999999949
2023-07-28,Financial Services,Financial Data & Stock Exchanges,-22238910.99999992
2023-07-28,Financial Services,Insurance - Diversified,-5213530.000000033
2023-07-28,Financial Services,Insurance - Life,-4373630.999999979
2023-07-28,Financial Services,Insurance - Property & Casualty,-37204133.00000004
2023-07-28,Financial Services,Insurance - Reinsurance,-236327.0000000005
2023-07-28,Financial Services,Insurance - Specialty,-3949577.9999999935
2023-07-28,Financial Services,Insurance Brokers,-38245096.99999999
2023-07-28,Financial Services,Mortgage Finance,72299512.0
2023-07-28,Financial Services,Shell Companies,115429.4999999976
2023-07-28,Healthcare,Biotechnology,151894271.50000003
2023-07-28,Healthcare,Diagnostics & Research,20873776.130000077
2023-07-28,Healthcare,Drug Manufacturers - General,34857304.999999896
2023-07-28,Healthcare,Drug Manufacturers - Specialty & Generic,-14233248.029999947
2023-07-28,Healthcare,Health Information Services,4885905.610000028
2023-07-28,Healthcare,Healthcare Plans,-49922368.99999987
2023-07-28,Healthcare,Medical Care Facilities,-11494068.499999955
2023-07-28,Healthcare,Medical Devices,-34451613.34000015
2023-07-28,Healthcare,Medical Distribution,-6510348.000000003
2023-07-28,Healthcare,Medical Instruments & Supplies,8161601.149999898
2023-07-28,Healthcare,Pharmaceutical Retailers,-10372321.29999998
2023-07-28,Industrials,Aerospace & Defense,53838904.19999994
2023-07-28,Industrials,Airlines,11857242.999999976
2023-07-28,Industrials,Airports & Air Services,2148225.000000003
2023-07-28,Industrials,Building Products & Equipment,15536762.999999996
2023-07-28,Industrials,Business Equipment & Supplies,-25787.000000000116
2023-07-28,Industrials,Conglomerates,-10399098.000000017
2023-07-28,Industrials,Consulting Services,11697103.000000002
2023-07-28,Industrials,Electrical Equipment & Parts,9010660.859999953
2023-07-28,Industrials,Engineering & Construction,5993439.99999996
2023-07-28,Industrials,Farm & Heavy Construction Machinery,388566.00000004406
2023-07-28,Industrials,Industrial Distribution,891643.9999999932
2023-07-28,Industrials,Infrastructure Operations,177769.99999999948
2023-07-28,Industrials,Integrated Freight & Logistics,10927281.000000024
2023-07-28,Industrials,Marine Shipping,12293613.000000006
2023-07-28,Industrials,Metal Fabrication,185710.6499999986
2023-07-28,Industrials,Pollution & Treatment Controls,736077.0000000023
2023-07-28,Industrials,Railroads,9787058.499999937
2023-07-28,Industrials,Rental & Leasing Services,2004165.999999981
2023-07-28,Industrials,Security & Protection Services,-835259.0000000027
2023-07-28,Industrials,Specialty Business Services,-4614671.269999979
2023-07-28,Industrials,Specialty Industrial Machinery,-17963823.999999944
2023-07-28,Industrials,Staffing & Employment Services,-9773783.639999963
2023-07-28,Industrials,Tools & Accessories,-377213.0000000143
2023-07-28,Industrials,Trucking,18714996.999999944
2023-07-28,Industrials,Waste Management,-6708289.000000022
2023-07-28,Real Estate,REIT - Diversified,-11204760.099999996
2023-07-28,Real Estate,REIT - Healthcare Facilities,-8979522.999999993
2023-07-28,Real Estate,REIT - Hotel & Motel,9812128.999999993
2023-07-28,Real Estate,REIT - Industrial,-20238063.99999999
2023-07-28,Real Estate,REIT - Mortgage,10482794.0
2023-07-28,Real Estate,REIT - Office,2567419.999999999
2023-07-28,Real Estate,REIT - Residential,-13485509.999999946
2023-07-28,Real Estate,REIT - Retail,-8235666.699999978
2023-07-28,Real Estate,REIT - Specialty,-35001675.999999955
2023-07-28,Real Estate,Real Estate - Development,234798.0000000013
2023-07-28,Real Estate,Real Estate - Diversified,-153209.29999999725
2023-07-28,Real Estate,Real Estate Services,9248457.199999996
2023-07-28,Technology,Communication Equipment,-33578841.399999924
2023-07-28,Technology,Computer Hardware,-20293687.999999966
2023-07-28,Technology,Consumer Electronics,55733248.00000121
2023-07-28,Technology,Electronic Components,-8754468.40000002
2023-07-28,Technology,Electronics & Computer Distribution,-1542581.9999999965
2023-07-28,Technology,Information Technology Services,-24277775.64000004
2023-07-28,Technology,Scientific & Technical Instruments,-10793725.699999996
2023-07-28,Technology,Semiconductor Equipment & Materials,68969131.00000004
2023-07-28,Technology,Semiconductors,63282684.999999054
2023-07-28,Technology,Software - Application,110714583.76999997
2023-07-28,Technology,Software - Infrastructure,244453802.99999955
2023-07-28,Technology,Solar,-96844823.0999998
2023-07-28,Utilities,Utilities - Diversified,-1887094.999999998
2023-07-28,Utilities,Utilities - Independent Power Producers,-1290576.0000000035
2023-07-28,Utilities,Utilities - Regulated Electric,-37156852.00000004
2023-07-28,Utilities,Utilities - Regulated Gas,-2278389.0000000037
2023-07-28,Utilities,Utilities - Regulated Water,-2799150.000000011
2023-07-28,Utilities,Utilities - Renewable,-2847497.0000000065
2023-07-28,bond,bond etf,485284141.000002
2023-07-31,Basic Materials,Agricultural Inputs,4607572.069999984
2023-07-31,Basic Materials,Aluminum,4615901.999999971
2023-07-31,Basic Materials,Building Materials,-1015008.0000000346
2023-07-31,Basic Materials,Chemicals,5880133.999999985
2023-07-31,Basic Materials,Coking Coal,3331847.000000003
2023-07-31,Basic Materials,Copper,8455793.999999957
2023-07-31,Basic Materials,Gold,17557872.10000001
2023-07-31,Basic Materials,Independent Oil & Gas,8361.999999999822
2023-07-31,Basic Materials,Lumber & Wood Production,24982.0000000055
2023-07-31,Basic Materials,Other Industrial Metals & Mining,8028841.269999985
2023-07-31,Basic Materials,Other Precious Metals & Mining,1557653.0
2023-07-31,Basic Materials,Paper & Paper Products,368878.0000000001
2023-07-31,Basic Materials,Silver,1152417.999999998
2023-07-31,Basic Materials,Specialty Chemicals,-7135576.699999996
2023-07-31,Basic Materials,Steel,13913968.000000011
2023-07-31,Communication Services,Advertising Agencies,20864953.000000022
2023-07-31,Communication Services,Broadcasting,16780973.999999996
2023-07-31,Communication Services,Electronic Gaming & Multimedia,7349805.0000000065
2023-07-31,Communication Services,Internet Content & Information,-80728393.09999868
2023-07-31,Communication Services,Publishing,441458.2499999874
2023-07-31,Communication Services,Telecom Services,-3514157.9999999804
2023-07-31,Communication Services,bond etf,286360331.20000005
2023-07-31,Consumer Cyclical,Apparel Manufacturing,2674629.200000004
2023-07-31,Consumer Cyclical,Apparel Retail,-280063.4000000069
2023-07-31,Consumer Cyclical,Auto & Truck Dealerships,51940218.84
2023-07-31,Consumer Cyclical,Auto Manufacturers,92892892.59999944
2023-07-31,Consumer Cyclical,Auto Parts,29066626.999999996
2023-07-31,Consumer Cyclical,Department Stores,4839583.999999989
2023-07-31,Consumer Cyclical,Footwear & Accessories,6885142.000000055
2023-07-31,Consumer Cyclical,"Furnishings, Fixtures & Appliances",8468094.000000019
2023-07-31,Consumer Cyclical,Gambling,-4551702.000000025
2023-07-31,Consumer Cyclical,Home Improvement Retail,4857778.999999978
2023-07-31,Consumer Cyclical,Internet Retail,99873459.91000047
2023-07-31,Consumer Cyclical,Leisure,29349546.08000005
2023-07-31,Consumer Cyclical,Lodging,7455263.600000024
2023-07-31,Consumer Cyclical,Luxury Goods,496690.9999999797
2023-07-31,Consumer Cyclical,Packaging & Containers,169912689.99999997
2023-07-31,Consumer Cyclical,Personal Services,195753.00000000183
2023-07-31,Consumer Cyclical,Recreational Vehicles,2876881.55000001
2023-07-31,Consumer Cyclical,Residential Construction,-10923954.000000034
2023-07-31,Consumer Cyclical,Resorts & Casinos,8909127.000000022
2023-07-31,Consumer Cyclical,Restaurants,34795388.999999814
2023-07-31,Consumer Cyclical,Specialty Retail,11536930.499999976
2023-07-31,Consumer Cyclical,Textile Manufacturing,192091.9999999992
2023-07-31,Consumer Cyclical,Travel Services,1005106.999999946
2023-07-31,Consumer Defensive,Beverages - Brewers,-1961895.000000016
2023-07-31,Consumer Defensive,Beverages - Non-Alcoholic,-29255422.99999997
2023-07-31,Consumer Defensive,Beverages - Wineries & Distilleries,729251.9999999923
2023-07-31,Consumer Defensive,Confectioners,-12251482.99999998
2023-07-31,Consumer Defensive,Discount Stores,4833429.00000008
2023-07-31,Consumer Defensive,Education & Training Services,2249568.000000007
2023-07-31,Consumer Defensive,Farm Products,-16751583.399999993
2023-07-31,Consumer Defensive,Food Distribution,-499535.00000001566
2023-07-31,Consumer Defensive,Grocery Stores,993526.0000000116
2023-07-31,Consumer Defensive,Household & Personal Products,-21550104.63999997
2023-07-31,Consumer Defensive,Packaged Foods,1493671.2800000538
2023-07-31,Consumer Defensive,Tobacco,3085804.0000000275
2023-07-31,Energy,Oil & Gas Drilling,5594100.000000007
2023-07-31,Energy,Oil & Gas E&P,38349730.99999998
2023-07-31,Energy,Oil & Gas Equipment & Services,17281323.97999998
2023-07-31,Energy,Oil & Gas Integrated,105492795.61999996
2023-07-31,Energy,Oil & Gas Midstream,34632642.99999997
2023-07-31,Energy,Oil & Gas Refining & Marketing,2800588.9999999893
2023-07-31,Energy,Thermal Coal,2679226.000000002
2023-07-31,Energy,Uranium,8592679.99999997
2023-07-31,Financial Services,Asset Management,-19177781.999999914
2023-07-31,Financial Services,Banks - Diversified,11764756.999999858
2023-07-31,Financial Services,Banks - Regional,-7949864.120000092
2023-07-31,Financial Services,Capital Markets,6372242.999999963
2023-07-31,Financial Services,Credit Services,287501296.9999992
2023-07-31,Financial Services,Financial Conglomerates,-688405.9999999951
2023-07-31,Financial Services,Financial Data & Stock Exchanges,32166409.99999998
2023-07-31,Financial Services,Insurance - Diversified,2390655.9999998915
2023-07-31,Financial Services,Insurance - Life,942132.9999999992
2023-07-31,Financial Services,Insurance - Property & Casualty,-6958730.999999961
2023-07-31,Financial Services,Insurance - Reinsurance,-437119.9999999984
2023-07-31,Financial Services,Insurance - Specialty,1984355.0000000012
2023-07-31,Financial Services,Insurance Brokers,2484646.99999996
2023-07-31,Financial Services,Mortgage Finance,-6956414.000000001
2023-07-31,Financial Services,Shell Companies,-134629.08000000013
2023-07-31,Healthcare,Biotechnology,-119265710.79000008
2023-07-31,Healthcare,Diagnostics & Research,-72126690.14999987
2023-07-31,Healthcare,Drug Manufacturers - General,-62568872.99999958
2023-07-31,Healthcare,Drug Manufacturers - Specialty & Generic,8416180.279999988
2023-07-31,Healthcare,Health Information Services,50926058.37
2023-07-31,Healthcare,Healthcare Plans,26433484.0
2023-07-31,Healthcare,Medical Care Facilities,-1882756.4999999565
2023-07-31,Healthcare,Medical Devices,-87736274.1199998
2023-07-31,Healthcare,Medical Distribution,-4239159.000000019
2023-07-31,Healthcare,Medical Instruments & Supplies,-32363719.760000087
2023-07-31,Healthcare,Pharmaceutical Retailers,1656682.19999999
2023-07-31,Industrials,Aerospace & Defense,70904030.60000008
2023-07-31,Industrials,Airlines,6271393.999999923
2023-07-31,Industrials,Airports & Air Services,8129299.000000003
2023-07-31,Industrials,Building Products & Equipment,-1295622.0000000282
2023-07-31,Industrials,Business Equipment & Supplies,245314.0000000002
2023-07-31,Industrials,Conglomerates,-5535581.839999984
2023-07-31,Industrials,Consulting Services,-4984392.999999954
2023-07-31,Industrials,Electrical Equipment & Parts,43598993.28
2023-07-31,Industrials,Engineering & Construction,2814136.000000005
2023-07-31,Industrials,Farm & Heavy Construction Machinery,44455054.00000008
2023-07-31,Industrials,Industrial Distribution,4199178.000000018
2023-07-31,Industrials,Infrastructure Operations,60099.99999999658
2023-07-31,Industrials,Integrated Freight & Logistics,-1506905.000000039
2023-07-31,Industrials,Marine Shipping,-966299.1600000028
2023-07-31,Industrials,Metal Fabrication,1483203.080000008
2023-07-31,Industrials,Pollution & Treatment Controls,410507.0000000022
2023-07-31,Industrials,Railroads,-6052973.479999845
2023-07-31,Industrials,Rental & Leasing Services,9588368.00000002
2023-07-31,Industrials,Security & Protection Services,-734501.0000000017
2023-07-31,Industrials,Specialty Business Services,5507873.099999981
2023-07-31,Industrials,Specialty Industrial Machinery,134562380.99999985
2023-07-31,Industrials,Staffing & Employment Services,-8540972.829999998
2023-07-31,Industrials,Tools & Accessories,1617427.999999982
2023-07-31,Industrials,Trucking,-17821192.000000015
2023-07-31,Industrials,Waste Management,794095.0000000146
2023-07-31,Real Estate,REIT - Diversified,-4811113.719999982
2023-07-31,Real Estate,REIT - Healthcare Facilities,2758986.999999985
2023-07-31,Real Estate,REIT - Hotel & Motel,4316435.99999998
2023-07-31,Real Estate,REIT - Industrial,-694442.9999999974
2023-07-31,Real Estate,REIT - Mortgage,-10550458.999999989
2023-07-31,Real Estate,REIT - Office,2551094.999999998
2023-07-31,Real Estate,REIT - Residential,20536937.00000002
2023-07-31,Real Estate,REIT - Retail,-768270.8999999932
2023-07-31,Real Estate,REIT - Specialty,17745818.999999996
2023-07-31,Real Estate,Real Estate - Development,-195792.99999999948
2023-07-31,Real Estate,Real Estate - Diversified,-136202.10000000204
2023-07-31,Real Estate,Real Estate Services,16204597.48000004
2023-07-31,Technology,Communication Equipment,668336.5999999158
2023-07-31,Technology,Computer Hardware,10715313.000000076
2023-07-31,Technology,Consumer Electronics,16710874.999999464
2023-07-31,Technology,Electronic Components,12006378.100000007
2023-07-31,Technology,Electronics & Computer Distribution,1568520.9999999937
2023-07-31,Technology,Information Technology Services,15854279.640000015
2023-07-31,Technology,Scientific & Technical Instruments,9678777.599999985
2023-07-31,Technology,Semiconductor Equipment & Materials,7021304.999999984
2023-07-31,Technology,Semiconductors,-11285576.999999456
2023-07-31,Technology,Software - Application,160627693.9999998
2023-07-31,Technology,Software - Infrastructure,296344408.9999999
2023-07-31,Technology,Solar,-11657122.599999947
2023-07-31,Utilities,Utilities - Diversified,-8952690.999999944
2023-07-31,Utilities,Utilities - Independent Power Producers,4025391.0000000186
2023-07-31,Utilities,Utilities - Regulated Electric,-30660097.00000021
2023-07-31,Utilities,Utilities - Regulated Gas,-4486455.000000086
2023-07-31,Utilities,Utilities - Regulated Water,3868041.000000012
2023-07-31,Utilities,Utilities - Renewable,2986560.0000000014
2023-07-31,bond,bond etf,249691061.92999947
2023-08-01,Basic Materials,Agricultural Inputs,-8440030.999999998
2023-08-01,Basic Materials,Aluminum,-1606881.9999999846
2023-08-01,Basic Materials,Building Materials,11748289.999999996
2023-08-01,Basic Materials,Chemicals,1697516.0000000014
2023-08-01,Basic Materials,Coking Coal,2707070.000000007
2023-08-01,Basic Materials,Copper,-898610.9999999986
2023-08-01,Basic Materials,Gold,-21466274.999999948
2023-08-01,Basic Materials,Independent Oil & Gas,-38216.00000000004
2023-08-01,Basic Materials,Lumber & Wood Production,13526.999999997755
2023-08-01,Basic Materials,Other Industrial Metals & Mining,-6396013.460000061
2023-08-01,Basic Materials,Other Precious Metals & Mining,-11840657.0
2023-08-01,Basic Materials,Paper & Paper Products,82886.00000000026
2023-08-01,Basic Materials,Silver,-616602.9999999969
2023-08-01,Basic Materials,Specialty Chemicals,23846346.94000005
2023-08-01,Basic Materials,Steel,12923951.00000004
2023-08-01,Communication Services,Advertising Agencies,-5091657.000000014
2023-08-01,Communication Services,Broadcasting,1368983.0000000107
2023-08-01,Communication Services,Electronic Gaming & Multimedia,52026806.99999999
2023-08-01,Communication Services,Internet Content & Information,155109517.5999991
2023-08-01,Communication Services,Publishing,474332.10000000027
2023-08-01,Communication Services,Telecom Services,-20920143.000000007
2023-08-01,Communication Services,bond etf,19841752.399999727
2023-08-01,Consumer Cyclical,Apparel Manufacturing,-3677999.6999999927
2023-08-01,Consumer Cyclical,Apparel Retail,-6255552.0400000205
2023-08-01,Consumer Cyclical,Auto & Truck Dealerships,110284614.00000006
2023-08-01,Consumer Cyclical,Auto Manufacturers,-417775133.3999997
2023-08-01,Consumer Cyclical,Auto Parts,10346619.99999998
2023-08-01,Consumer Cyclical,Department Stores,2529783.999999996
2023-08-01,Consumer Cyclical,Footwear & Accessories,-1055904.9999999923
2023-08-01,Consumer Cyclical,"Furnishings, Fixtures & Appliances",13389966.00000001
2023-08-01,Consumer Cyclical,Gambling,6668318.800000015
2023-08-01,Consumer Cyclical,Home Improvement Retail,821997.9999999965
2023-08-01,Consumer Cyclical,Internet Retail,-76110928.64000061
2023-08-01,Consumer Cyclical,Leisure,5549816.369999986
2023-08-01,Consumer Cyclical,Lodging,14813300.300000008
2023-08-01,Consumer Cyclical,Luxury Goods,-3343742.999999984
2023-08-01,Consumer Cyclical,Packaging & Containers,41107681.99999991
2023-08-01,Consumer Cyclical,Personal Services,-2088067.799999997
2023-08-01,Consumer Cyclical,Recreational Vehicles,-999097.300000001
2023-08-01,Consumer Cyclical,Residential Construction,6565329.000000004
2023-08-01,Consumer Cyclical,Resorts & Casinos,2100136.000000017
2023-08-01,Consumer Cyclical,Restaurants,-24094582.999999955
2023-08-01,Consumer Cyclical,Specialty Retail,-13349237.000000035
2023-08-01,Consumer Cyclical,Textile Manufacturing,39525.00000000019
2023-08-01,Consumer Cyclical,Travel Services,-33017859.00000009
2023-08-01,Consumer Defensive,Beverages - Brewers,6901968.999999959
2023-08-01,Consumer Defensive,Beverages - Non-Alcoholic,-5625509.000000058
2023-08-01,Consumer Defensive,Beverages - Wineries & Distilleries,-1434516.000000023
2023-08-01,Consumer Defensive,Confectioners,-1679613.000000026
2023-08-01,Consumer Defensive,Discount Stores,-26210727.99999988
2023-08-01,Consumer Defensive,Education & Training Services,877868.9999999836
2023-08-01,Consumer Defensive,Farm Products,-1303365.0000000084
2023-08-01,Consumer Defensive,Food Distribution,-1491931.0000000224
2023-08-01,Consumer Defensive,Grocery Stores,-3262230.0000000214
2023-08-01,Consumer Defensive,Household & Personal Products,-2354755.000000063
2023-08-01,Consumer Defensive,Packaged Foods,-14714683.439999944
2023-08-01,Consumer Defensive,Tobacco,-11887173.000000007
2023-08-01,Energy,Oil & Gas Drilling,-4567573.000000028
2023-08-01,Energy,Oil & Gas E&P,41413352.00000013
2023-08-01,Energy,Oil & Gas Equipment & Services,8814322.999999993
2023-08-01,Energy,Oil & Gas Integrated,-27582717.199999824
2023-08-01,Energy,Oil & Gas Midstream,-9210550.000000034
2023-08-01,Energy,Oil & Gas Refining & Marketing,9767491.000000048
2023-08-01,Energy,Thermal Coal,-213569.0000000024
2023-08-01,Energy,Uranium,-1557471.0000000072
2023-08-01,Financial Services,Asset Management,11922560.019999951
2023-08-01,Financial Services,Banks - Diversified,-25041257.99999991
2023-08-01,Financial Services,Banks - Regional,-37664055.000000015
2023-08-01,Financial Services,Capital Markets,10630477.000000054
2023-08-01,Financial Services,Credit Services,13379228.000000224
2023-08-01,Financial Services,Financial Conglomerates,313576.00000000815
2023-08-01,Financial Services,Financial Data & Stock Exchanges,-12891814.999999814
2023-08-01,Financial Services,Insurance - Diversified,2757686.000000055
2023-08-01,Financial Services,Insurance - Life,-1029405.9999999972
2023-08-01,Financial Services,Insurance - Property & Casualty,1966218.999999997
2023-08-01,Financial Services,Insurance - Reinsurance,353681.99999999633
2023-08-01,Financial Services,Insurance - Specialty,113269.99999998626
2023-08-01,Financial Services,Insurance Brokers,8319869.999999982
2023-08-01,Financial Services,Mortgage Finance,-2148898.6999999997
2023-08-01,Financial Services,Shell Companies,-126391.99999999792
2023-08-01,Healthcare,Biotechnology,-92380472.00000007
2023-08-01,Healthcare,Diagnostics & Research,-8449639.700000009
2023-08-01,Healthcare,Drug Manufacturers - General,-42405207.00000043
2023-08-01,Healthcare,Drug Manufacturers - Specialty & Generic,-15794151.110000037
2023-08-01,Healthcare,Health Information Services,-16194408.000000028
2023-08-01,Healthcare,Healthcare Plans,-19118437.00000003
2023-08-01,Healthcare,Medical Care Facilities,-3084575.400000036
2023-08-01,Healthcare,Medical Devices,-1641307.489999974
2023-08-01,Healthcare,Medical Distribution,4295062.999999976
2023-08-01,Healthcare,Medical Instruments & Supplies,21925373.28999999
2023-08-01,Healthcare,Pharmaceutical Retailers,-3596070.199999992
2023-08-01,Industrials,Aerospace & Defense,12192423.199999904
2023-08-01,Industrials,Airlines,-25409212.0
2023-08-01,Industrials,Airports & Air Services,520728.9999999973
2023-08-01,Industrials,Building Products & Equipment,31745754.99999997
2023-08-01,Industrials,Business Equipment & Supplies,146120.00000000047
2023-08-01,Industrials,Conglomerates,-1222895.0000000182
2023-08-01,Industrials,Consulting Services,4261053.000000011
2023-08-01,Industrials,Electrical Equipment & Parts,20625042.99999997
2023-08-01,Industrials,Engineering & Construction,5676280.999999965
2023-08-01,Industrials,Farm & Heavy Construction Machinery,182689939.99999967
2023-08-01,Industrials,Industrial Distribution,18188031.00000004
2023-08-01,Industrials,Infrastructure Operations,92244.00000000076
2023-08-01,Industrials,Integrated Freight & Logistics,-7431951.99999997
2023-08-01,Industrials,Marine Shipping,820614.9199999969
2023-08-01,Industrials,Metal Fabrication,-687726.6099999957
2023-08-01,Industrials,Pollution & Treatment Controls,-217042.9999999982
2023-08-01,Industrials,Railroads,2090191.749999976
2023-08-01,Industrials,Rental & Leasing Services,31937026.0
2023-08-01,Industrials,Security & Protection Services,3508656.999999997
2023-08-01,Industrials,Specialty Business Services,21583078.099999983
2023-08-01,Industrials,Specialty Industrial Machinery,90888477.00000007
2023-08-01,Industrials,Staffing & Employment Services,162649.02000002272
2023-08-01,Industrials,Tools & Accessories,17594774.000000022
2023-08-01,Industrials,Trucking,861592.0000000022
2023-08-01,Industrials,Waste Management,-4511286.000000024
2023-08-01,Real Estate,REIT - Diversified,-393915.16999999655
2023-08-01,Real Estate,REIT - Healthcare Facilities,5755026.999999993
2023-08-01,Real Estate,REIT - Hotel & Motel,-1049263.999999984
2023-08-01,Real Estate,REIT - Industrial,-9175949.999999955
2023-08-01,Real Estate,REIT - Mortgage,-6002837.000000006
2023-08-01,Real Estate,REIT - Office,-21207675.000000022
2023-08-01,Real Estate,REIT - Residential,-1582538.0000000808
2023-08-01,Real Estate,REIT - Retail,1903252.2700000333
2023-08-01,Real Estate,REIT - Specialty,4462083.99999998
